KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
61.3640,396802.368,5858640.139,080000,29072025,-1.270,,Nav Marker,,,,,1043, 972,0.25,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3760,396795.720,5858629.973,080000,29072025,0.000,,Nav Marker,,,,,1043, 972,0.06,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3880,396790.200,5858619.227,080000,29072025,0.000,,Nav Marker,,,,,1047, 978,0.1,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4000,396784.680,5858608.482,080000,29072025,0.000,,Nav Marker,,,,,1040, 981,0.1,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4120,396779.160,5858597.736,080000,29072025,0.000,,Nav Marker,,,,,1043, 979,0.11,0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4240,396773.640,5858586.991,080000,29072025,0.000,,Nav Marker,,,,,1045, 981,0.07,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4360,396768.120,5858576.245,080000,29072025,0.000,,Nav Marker,,,,,1043, 980,0.13,0.16,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4480,396762.600,5858565.500,080000,29072025,0.000,,Nav Marker,,,,,1019, 980,0.17,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4600,396757.839,5858554.484,080000,29072025,0.000,,Nav Marker,,,,,1042, 980,0.09,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4720,396753.079,5858543.467,080000,29072025,0.000,,Nav Marker,,,,,1042, 980,0.08,-0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4840,396748.318,5858532.451,080000,29072025,0.000,,Nav Marker,,,,,1041, 973,0.11,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.4960,396743.557,5858521.434,080000,29072025,0.000,,Nav Marker,,,,,1045, 978,0.09,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5080,396738.797,5858510.418,080000,29072025,0.000,,Nav Marker,,,,,1046, 979,0.07,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5200,396733.148,5858499.860,080000,29072025,0.000,,Nav Marker,,,,,1039, 971,0.09,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5320,396727.419,5858489.344,080000,29072025,0.000,,Nav Marker,,,,,1047, 978,0.07,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5440,396721.690,5858478.828,080000,29072025,0.000,,Nav Marker,,,,,1044, 977,0.08,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5560,396715.961,5858468.312,080000,29072025,0.000,,Nav Marker,,,,,1040, 978,0.08,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5680,396710.232,5858457.796,080000,29072025,0.000,,Nav Marker,,,,,1039, 975,0.05,-0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.5800,396704.503,5858447.280,080000,29072025,0.000,,Nav Marker,,,,,1039, 975,0.07,-0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.7920,397487.308,5860049.654,080000,29072025,0.000,,Nav Marker,,,,,1058,1002,-0.01,0.18,0,0,0,0,0,,,,,,,,,,,,,,,,,,
59.8040,397481.417,5860039.202,080000,29072025,0.000,,Nav Marker,,,,,1056,1000,0.05,0.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8160,397475.527,5860028.750,080000,29072025,0.000,,Nav Marker,,,,,1055,1001,0.06,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8280,397469.636,5860018.297,080000,29072025,0.000,,Nav Marker,,,,,1053,1000,0.08,0.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8400,397464.442,5860007.523,080000,29072025,0.000,,Nav Marker,,,,,1055,1004,0.03,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8520,397460.222,5859996.298,080000,29072025,0.000,,Nav Marker,,,,,1057,1000,0.04,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8640,397456.002,5859985.073,080000,29072025,0.000,,Nav Marker,,,,,1054,1001,0.06,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8760,397451.782,5859973.848,080000,29072025,0.000,,Nav Marker,,,,,1057,1000,0.07,0.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.8880,397447.562,5859962.623,080000,29072025,0.000,,Nav Marker,,,,,1053,1002,0.05,0.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
59.9000,397443.342,5859951.398,080000,29072025,0.000,,Nav Marker,,,,,1054,1000,0.04,0.17,0,0,0,0,1,,,,,,,,,,,,,,,,,,
