KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
30.8400,430094.403,5857509.443,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.28,0.99,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8520,430083.444,5857504.528,080000,09082025,0.110,,Nav Marker,,,,, nan, nan,0.24,0.93,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8640,430072.489,5857499.491,080000,09082025,0.040,,Nav Marker,,,,, nan, nan,0.37,0.99,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8760,430061.428,5857494.673,080000,09082025,0.220,,Nav Marker,,,,, nan, nan,0.28,1.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8880,430050.437,5857489.711,080000,09082025,0.250,,Nav Marker,,,,, nan, nan,0.34,0.66,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9000,430039.831,5857484.185,080000,09082025,-0.330,,Nav Marker,,,,, nan, nan,0.12,0.29,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9120,430028.977,5857479.235,080000,09082025,-0.270,,Nav Marker,,,,, nan, nan,0.24,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9240,430018.114,5857474.305,080000,09082025,-0.190,,Nav Marker,,,,, nan, nan,0.17,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9360,430007.460,5857468.923,080000,09082025,-0.610,,Nav Marker,,,,, nan, nan,0.19,0.42,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9480,429996.466,5857464.276,080000,09082025,-0.220,,Nav Marker,,,,, nan, nan,0.31,0.5,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.9600,429985.609,5857459.333,080000,09082025,-0.160,,Nav Marker,,,,, nan, nan,0.19,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
