KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
6.1920,442951.228,5877094.386,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.16,0.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2040,442939.530,5877091.787,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.18,0.16,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2160,442928.407,5877087.466,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.2,0.17,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2280,442917.573,5877082.284,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.09,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2400,442906.738,5877077.103,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2520,442895.904,5877071.921,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2640,442885.069,5877066.739,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2760,442874.235,5877061.558,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.19,0.2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.2880,442863.400,5877056.376,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3000,442852.566,5877051.195,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.19,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3120,442841.731,5877046.013,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3240,442830.897,5877040.832,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.2,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3360,442820.062,5877035.650,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3480,442809.228,5877030.469,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.18,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3600,442798.393,5877025.287,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3720,442787.559,5877020.106,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3840,442776.725,5877014.924,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.3960,442765.890,5877009.743,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.11,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4080,442754.824,5877005.282,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4200,442743.434,5877001.830,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.06,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4320,442732.045,5876998.379,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.09,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4440,442720.655,5876994.927,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4560,442709.265,5876991.476,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4680,442698.018,5876987.303,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4800,442686.913,5876982.408,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.22,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.4920,442675.808,5876977.514,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.1,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5040,442664.703,5876972.620,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.19,0.22,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5160,442653.598,5876967.725,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.1,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5280,442642.278,5876963.890,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.1,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5400,442630.657,5876961.540,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5520,442619.035,5876959.189,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5640,442607.414,5876956.838,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.07,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5760,442595.793,5876954.487,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.5880,442584.172,5876952.136,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.1,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6000,442572.551,5876949.785,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6120,442560.854,5876947.374,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.16,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6240,442549.082,5876944.903,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.16,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6360,442537.310,5876942.432,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6480,442525.537,5876939.960,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6600,442513.765,5876937.489,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6720,442501.993,5876935.017,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.09,-0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6840,442490.221,5876932.546,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.09,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.6960,442478.800,5876928.832,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.13,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7080,442467.411,5876925.004,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7200,442456.021,5876921.177,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.08,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7320,442444.632,5876917.350,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7440,442433.243,5876913.522,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.21,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7560,442421.853,5876909.695,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.18,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7680,442410.464,5876905.868,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.14,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7800,442399.075,5876902.040,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.12,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.7920,442387.686,5876898.213,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.15,0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8040,442376.296,5876894.386,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8160,442364.845,5876890.693,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.1,0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8280,442353.363,5876887.066,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8400,442341.881,5876883.440,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.11,0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8520,442330.399,5876879.814,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.11,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8640,442318.917,5876876.188,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.17,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
6.8760,442307.435,5876872.562,140000,29072025,0.000,,Nav Marker,,,,, nan, nan,0.19,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,,
